id|wkt
6394|MULTIPOLYGON(((15.8378127541411 46.9668034249998,15.8379496045391 46.9668076998108,15.8380704666837 46.9668002996254,15.8382810471873 46.9667714665107,15.8388569800936 46.9666654989432,15.8387076080505 46.9664071712204,15.8375787526661 46.9667442158117,15.8376492573089 46.9667750435638,15.8378127541411 46.9668034249998)))
6409|MULTIPOLYGON(((16.5330422476681 47.9347194476116,16.5418718757309 47.9382569134844,16.5419904896862 47.9379608992247,16.5332964155654 47.9344776255173,16.5330422476681 47.9347194476116)))
6411|MULTIPOLYGON(((16.5635579608366 47.9259005231071,16.5646705537193 47.9253022886602,16.5651141046553 47.9250525954349,16.5650071885184 47.9249926434191,16.5634894516244 47.9257926567321,16.5635579608366 47.9259005231071)))
6414|MULTIPOLYGON(((16.5262693943455 47.9410552477992,16.5215097367794 47.9391515937172,16.5214574227542 47.9392641992102,16.5214199018586 47.9394171942064,16.5214021424924 47.93957101317,16.5259244791551 47.9413834022656,16.5262693943455 47.9410552477992)))
6417|MULTIPOLYGON(((16.5629197168952 47.937495366239,16.5631986336561 47.9374097728917,16.5580642857987 47.9334686334585,16.5578321915012 47.9336196757963,16.5629197168952 47.937495366239)))
6418|MULTIPOLYGON(((16.5635214581292 47.9373107069445,16.5582874150302 47.9333234502067,16.558134474698 47.9334229430577,16.5580642857987 47.9334686334585,16.5631986336561 47.9374097728917,16.5635214581292 47.9373107069445)))
6436|MULTIPOLYGON(((10.8329193587104 47.0831965271626,10.833087547556 47.0831564862346,10.8331867833653 47.0831216972761,10.8306892205758 47.0824950301735,10.8306597744849 47.0826299049729,10.8329193587104 47.0831965271626)))
6497|MULTIPOLYGON(((12.710181341569 47.6666190250787,12.7103222777258 47.6666825578179,12.710423856956 47.6665403307166,12.7102744423383 47.6664092894655,12.7100597284264 47.6664944150256,12.710181341569 47.6666190250787)))
6520|MULTIPOLYGON(((11.2191553996756 47.2245533335754,11.2184931064454 47.2246266546189,11.2185121609699 47.2247722317573,11.2186008247344 47.2249530535494,11.2189457168531 47.2249719959402,11.2190940476748 47.2249686290734,11.2191892562377 47.2249459316759,11.2191553996756 47.2245533335754)))
6523|MULTIPOLYGON(((11.219200052199 47.4186636879702,11.219171104504 47.4188208566519,11.2192647520355 47.4188249469379,11.2192997008105 47.418666278073,11.219200052199 47.4186636879702)))
6529|MULTIPOLYGON(((12.7084038380198 47.6610310902254,12.7085616751598 47.6611065401378,12.7087061296892 47.6611684746909,12.708543311327 47.6609760494398,12.7085067025717 47.6609746979983,12.7084038380198 47.6610310902254)))
6544|MULTIPOLYGON(((10.8374701839703 47.0753587269303,10.8370408816674 47.0756450231485,10.8374323336772 47.075900618259,10.83797298955 47.0756691345834,10.8374701839703 47.0753587269303)))
6572|MULTIPOLYGON(((14.0048859454542 47.4779174916893,14.006198347052 47.4791837134154,14.0068730960284 47.4788304193399,14.0055770174123 47.4775876570584,14.0048859454542 47.4779174916893)))
6592|MULTIPOLYGON(((13.4923768199394 47.5886206506395,13.4925258276362 47.5886746654615,13.4927088748094 47.5886279452029,13.4927555080033 47.5883395729606,13.4926757824402 47.5882560429571,13.4925522679783 47.5882950434383,13.4924334059069 47.5883959387083,13.4923877872831 47.5884579739946,13.4923595008653 47.5885703254446,13.4923768199394 47.5886206506395)))
6600|MULTIPOLYGON(((13.682536455148 46.9397357514054,13.6832140590991 46.9395773863309,13.6844016929367 46.9387472231042,13.682538877518 46.9386687502555,13.682536455148 46.9397357514054)))
6663|MULTIPOLYGON(((15.6642708889253 46.8952579036549,15.6644044342523 46.8949702771016,15.6641817273665 46.8950363624432,15.6642708889253 46.8952579036549)))
6669|MULTIPOLYGON(((14.9804483660395 47.004989608876,14.9815917806535 47.0049840827803,14.9813043120966 47.0049015245737,14.9805631151568 47.004811865256,14.9804483660395 47.004989608876)))
6678|MULTIPOLYGON(((14.5785811022589 46.5140325036194,14.5786606582207 46.5140496228773,14.5788798063312 46.5140460963667,14.5789849495158 46.5140187758702,14.5790603616868 46.5139774395757,14.5790623790169 46.5139356809819,14.5785582044314 46.5139977871654,14.5785811022589 46.5140325036194)))
6749|MULTIPOLYGON(((13.5891408352116 47.0279952522554,13.5890723366687 47.0280162528247,13.5889551067255 47.0280946872919,13.5888551326524 47.0282211139749,13.5887872999364 47.0283130432144,13.588836911185 47.028313265836,13.5890821368602 47.0283030385865,13.5891408352116 47.0279952522554)))
6753|MULTIPOLYGON(((10.7450483903029 47.1562897696461,10.7450199675984 47.1562839733082,10.7449693437053 47.1563025014503,10.7450514781994 47.1564374045227,10.745210225491 47.156572655282,10.7452494263149 47.1565423885789,10.7451368585252 47.1563078436198,10.7450483903029 47.1562897696461)))
6756|MULTIPOLYGON(((15.6575644349839 46.9937617254677,15.6575243595929 46.9937071834271,15.6570584424878 46.9938338412152,15.6567376084407 46.9939218212916,15.6567673681189 46.993972136533,15.656787237595 46.9939797420547,15.6570319374797 46.9939177222815,15.657310981843 46.9938371761176,15.6575644349839 46.9937617254677)))
6817|MULTIPOLYGON(((9.90154335707367 47.3803128971233,9.90244920836392 47.3799979284854,9.90238194791779 47.3799479314446,9.90145963981002 47.3802676108098,9.90154335707367 47.3803128971233)))
6830|MULTIPOLYGON(((15.5866067277349 46.9833589928767,15.586960114782 46.9831108686734,15.5867700257451 46.9829832860679,15.5864818827732 46.9831628021221,15.5862465751814 46.9833177578517,15.5858801713642 46.9835658046626,15.5860623438819 46.983701206047,15.5860703581731 46.9837016052981,15.5866067277349 46.9833589928767)))
6867|MULTIPOLYGON(((15.2952447428931 46.69571216095,15.2951594585869 46.6950355953933,15.2949421227472 46.6950372779033,15.2943771917802 46.6950428918923,15.2938673182788 46.6950627505031,15.294227620123 46.6957349437806,15.2952447428931 46.69571216095)))
6871|MULTIPOLYGON(((13.4669537549185 48.386633914717,13.46693183342 48.3871936595639,13.4669550035761 48.3872296044246,13.4670564085642 48.3872292208513,13.4673632360352 48.3872091772547,13.4677135385302 48.3871800888808,13.4679979508975 48.3871559312055,13.4680871999456 48.3867416124876,13.4669537549185 48.386633914717)))
6882|MULTIPOLYGON(((14.9807281127763 47.0013813485231,14.9813066987516 47.0014174006987,14.9813259361487 47.0012585804531,14.981279644376 47.0010444333556,14.9812542759109 47.0009724419589,14.98108824037 47.0009477124513,14.9810020556326 47.0010461952658,14.9807281127763 47.0013813485231)))
6885|MULTIPOLYGON(((14.9829621578425 46.9996827305246,14.9831326722386 46.9997561535691,14.9832203579952 46.9997929062737,14.9833301184245 46.9998322186871,14.9833283716649 46.9996786432939,14.9830333555285 46.9995694607025,14.9829776860392 46.9996277051578,14.9829621578425 46.9996827305246)))
6971|MULTIPOLYGON(((14.3485497537634 47.7216934789546,14.3482324618057 47.7217720742809,14.3482450405004 47.7218600337615,14.348505894695 47.7218045279725,14.3485497537634 47.7216934789546)))
7020|MULTIPOLYGON(((9.94411453006504 47.3925090891496,9.9444437979208 47.3925105698973,9.94472800605748 47.3924981318038,9.94455868843551 47.3918623116627,9.944392638378 47.3918518659277,9.94410979975638 47.3920558411723,9.94411453006504 47.3925090891496)))
7051|MULTIPOLYGON(((13.5469534359394 47.0079360195102,13.5472461069845 47.0079537597192,13.5474405258319 47.0079473067163,13.547424284811 47.0079153044866,13.5469534359394 47.0079360195102)))
7118|MULTIPOLYGON(((13.5962073108839 47.0276966595483,13.5965516558873 47.0279219789482,13.5965673855475 47.0279255870484,13.5966175120333 47.0279209192388,13.5966908059226 47.0278721356393,13.5967103407577 47.0278305745976,13.596661540668 47.0276763277135,13.5964273633449 47.0275288040571,13.5962073108839 47.0276966595483)))
7154|MULTIPOLYGON(((13.0455434270105 46.9167359819647,13.0458116910336 46.9168086614363,13.0459548680982 46.9164419940479,13.0458469573145 46.9162533195328,13.0455434270105 46.9167359819647)))
7186|MULTIPOLYGON(((9.93191100248458 47.3933973209434,9.93189558750479 47.393520021783,9.93204767697581 47.393383962499,9.93192748791944 47.3933876707164,9.93191100248458 47.3933973209434)))
7196|MULTIPOLYGON(((10.7500744506379 47.1868402536303,10.7499823310888 47.1867347122179,10.7496353183409 47.1869021456529,10.7497416426062 47.1869977736806,10.7500744506379 47.1868402536303)))
7215|MULTIPOLYGON(((15.4914461137148 46.6946808465833,15.4914006423965 46.6947120398021,15.4917557562898 46.6949676915828,15.4918095834535 46.6949302448407,15.4914461137148 46.6946808465833)))
7236|MULTIPOLYGON(((12.6146951312343 46.7131498888368,12.6148777218524 46.7131224675913,12.6150756678011 46.7130496852795,12.6150809800922 46.7130185854973,12.6149768294913 46.7130305360922,12.6146919480179 46.7131095026849,12.6146752615779 46.7131216336364,12.6146951312343 46.7131498888368)))
7273|MULTIPOLYGON(((12.5783953215911 46.6927443489055,12.5785673156949 46.6926749030062,12.578719926828 46.6925253058073,12.5786144410206 46.6924278855085,12.5784761290156 46.6925060157863,12.5781866521422 46.6928013378151,12.5783953215911 46.6927443489055)))
7375|MULTIPOLYGON(((10.8003260562398 47.1607444746921,10.8006247580555 47.1607674830901,10.8006627921665 47.1604738739012,10.800327772261 47.1604582312138,10.8003260562398 47.1607444746921)))
7435|MULTIPOLYGON(((15.2453043205028 47.259333797177,15.2461735971994 47.2594691438718,15.2463265923027 47.2594469800818,15.2458755582583 47.2586261122882,15.2451564753404 47.2589514216308,15.2453043205028 47.259333797177)))
7518|MULTIPOLYGON(((12.5844049179179 46.6814329334006,12.584834511497 46.681213645736,12.5836970600075 46.681765398108,12.5844049179179 46.6814329334006)))
7537|MULTIPOLYGON(((16.8816096448346 47.8524243338563,16.8818892203765 47.8526445225562,16.8873941142256 47.8485633556268,16.8870214218015 47.8483060321939,16.881540122687 47.8523695340848,16.8816096448346 47.8524243338563)))
7540|MULTIPOLYGON(((16.8987513604126 47.8651188203025,16.8987416687151 47.8651272340353,16.8988156058317 47.865176970679,16.9026038009193 47.8625818201343,16.9025213731427 47.8625263141901,16.8987513604126 47.8651188203025)))
7541|MULTIPOLYGON(((16.8703691426271 47.8639073524761,16.8704232301207 47.8639780768942,16.8742671309567 47.8616656624144,16.874209064109 47.8615887844994,16.8703691426271 47.8639073524761)))
7542|MULTIPOLYGON(((16.8757552121307 47.85558688391,16.8783212228254 47.8575656588091,16.8785392551134 47.8577331325348,16.8787204764139 47.8577490118035,16.8758427306297 47.8555352060623,16.8757552121307 47.85558688391)))
7543|MULTIPOLYGON(((16.8813312419117 47.8599890934893,16.8815202243028 47.8599006833322,16.8792429315174 47.8581505520056,16.8788901176523 47.8581153920002,16.8813312419117 47.8599890934893)))
7549|MULTIPOLYGON(((16.8871116456778 47.8572540581369,16.8871849317818 47.8573231037094,16.8938784404233 47.8527602306064,16.8937864356117 47.8527014569592,16.8871116456778 47.8572540581369)))
7594|MULTIPOLYGON(((11.1058413720032 47.2046808956936,11.1058887996589 47.2047452568979,11.1060810860691 47.2047763383739,11.1061835933584 47.2046139862882,11.1061672946571 47.2044355557105,11.1060042874945 47.2044177572552,11.1059180303644 47.2044276364782,11.1058799306218 47.2044519420685,11.1058413720032 47.2046808956936)))
7642|MULTIPOLYGON(((10.5274556941517 47.1405636570317,10.5274518678563 47.1410444305495,10.5275998611875 47.1410304258516,10.5276376197954 47.1402793441047,10.527636780134 47.140260577751,10.5276075518287 47.1402364290595,10.5275490076328 47.1402156807164,10.527458137599 47.1402573674933,10.5274556941517 47.1405636570317)))
7656|MULTIPOLYGON(((15.2539538025341 47.2636489320112,15.2541275331466 47.263691878673,15.2545354340006 47.2637920470219,15.2546050767045 47.2636481833417,15.2541710932791 47.2635510097387,15.2539495548915 47.2635317996645,15.2538276695105 47.2635771579315,15.2539538025341 47.2636489320112)))
7688|MULTIPOLYGON(((10.8152235408903 47.170992381551,10.8153017671182 47.1712163666502,10.8153952712523 47.1714305799635,10.8158654812035 47.1715117083453,10.8162402515308 47.1714189737136,10.8164570321063 47.1712217170929,10.8165554384315 47.1710218507352,10.8165693592515 47.1707291902731,10.8164605624951 47.1705247315085,10.8163173726775 47.1704205468543,10.8160934808252 47.1704559968869,10.8156580775144 47.1705777006633,10.8152856678167 47.1707543618674,10.8152235408903 47.170992381551)))
7701|MULTIPOLYGON(((10.3830943273445 47.1493562063251,10.3832684663874 47.1493141350739,10.3829863135187 47.1485732462411,10.3827490448366 47.148638107898,10.3829672340289 47.1493633635177,10.3830943273445 47.1493562063251)))
7710|MULTIPOLYGON(((13.5074801374986 46.8205571445503,13.50735633025 46.8200130334571,13.5066693896315 46.8201478954476,13.5068433323357 46.8206974383867,13.5070526090922 46.8206591606702,13.5072844036741 46.82061230956,13.5074801374986 46.8205571445503)))
7766|MULTIPOLYGON(((12.3388050357435 46.8186560724639,12.3387657265834 46.8186594065002,12.3386684456782 46.8187324545352,12.3386799754065 46.8188063624642,12.3387476123626 46.8188548939174,12.3388164441466 46.8188956160949,12.3388786692843 46.8189181118951,12.3389425203006 46.8189090369841,12.3389759121858 46.8188751455822,12.3389594596497 46.8188149171443,12.3389029672309 46.8187304987057,12.3388050357435 46.8186560724639)))
7768|MULTIPOLYGON(((12.3380912576036 46.8175888665202,12.3387791839054 46.8178163495334,12.3388310118461 46.817728134261,12.3382395652607 46.8174003312379,12.3380912576036 46.8175888665202)))
7772|MULTIPOLYGON(((9.85560638410572 47.3655859154175,9.85593810761444 47.3657178494641,9.85604369895599 47.3656165158355,9.85581065826864 47.3655380152133,9.85563719716097 47.3655110900615,9.85560638410572 47.3655859154175)))
7790|MULTIPOLYGON(((16.3122766355234 47.3946178044916,16.3125197375024 47.3948189705266,16.3136736261535 47.3941513617272,16.3134335651868 47.3939498307969,16.3122766355234 47.3946178044916)))
7803|MULTIPOLYGON(((11.2273244699347 47.288402890256,11.2271727196987 47.2883907082186,11.2272001788424 47.2889269271794,11.2274503891659 47.288934897016,11.2277875871943 47.2888647329506,11.2277704643779 47.2886870883469,11.2276840454707 47.2884929613768,11.2274488579198 47.2884128835438,11.2273244699347 47.288402890256)))
7807|MULTIPOLYGON(((11.2225645059207 47.287322313304,11.2223257734075 47.2873440954104,11.2223433359141 47.2874113700381,11.2225725522578 47.2873936871979,11.2225645059207 47.287322313304)))
7854|MULTIPOLYGON(((16.9056870379373 47.8602632898036,16.9056225793455 47.8602222254152,16.902425399145 47.8624103723206,16.902488074576 47.8624525653192,16.9056870379373 47.8602632898036)))
7856|MULTIPOLYGON(((16.886791953996 47.8966222564288,16.8803983235995 47.8951331094016,16.8804419896715 47.8952492785961,16.886811534975 47.8967028431725,16.886791953996 47.8966222564288)))
7859|MULTIPOLYGON(((16.899819257953 47.8919535701278,16.9001344835169 47.8923630177353,16.9002333598628 47.8923502479192,16.8998753732766 47.8918914884195,16.899819257953 47.8919535701278)))
7878|MULTIPOLYGON(((10.8121109690522 47.106721157498,10.8129676198539 47.1070642606702,10.8130560745308 47.10700982142,10.8131435535143 47.1069356988968,10.8132240908799 47.1068375836208,10.8132280557259 47.1067952605305,10.8131425834875 47.1067390706805,10.8128538899627 47.1065718824387,10.8124200361527 47.1064219451887,10.8121109690522 47.106721157498)))
7886|MULTIPOLYGON(((12.7042414593453 47.5668123815064,12.7042413003563 47.5668145490509,12.7044273153174 47.5669229230234,12.7044953595989 47.5669580191246,12.7049512271929 47.5664802709392,12.7046961346264 47.5663598390054,12.7044903607398 47.5665352397726,12.704244903489 47.5667658379254,12.7042414593453 47.5668123815064)))
7893|MULTIPOLYGON(((16.9960628439383 47.7757163886065,17.0005881797483 47.7714363783401,17.0004894400953 47.7713706619678,16.9959504576816 47.7756622974689,16.9960628439383 47.7757163886065)))
7924|MULTIPOLYGON(((16.9827280238576 47.7711605435707,16.9840400096328 47.7699474197017,16.9835942343279 47.7697188579919,16.9827065937652 47.7705406983564,16.9827280238576 47.7711605435707)))
7925|MULTIPOLYGON(((16.9961488226854 47.7842075355222,17.0020404287314 47.7786557788393,17.0018158630673 47.7785478620221,16.9959216940856 47.7840979050736,16.9961488226854 47.7842075355222)))
7926|MULTIPOLYGON(((16.9935045891275 47.7829408441934,16.999385126117 47.7773787779671,16.999211251481 47.7772950670702,16.9933291097497 47.7828572382497,16.9935045891275 47.7829408441934)))
7948|MULTIPOLYGON(((11.2144262124897 47.29047350553,11.2142501498746 47.2905105852526,11.2142555307519 47.2905212164531,11.2143209779821 47.2906154223224,11.2144717650621 47.2905749114711,11.2144262124897 47.29047350553)))
7955|MULTIPOLYGON(((10.8076901957982 47.1509693582697,10.807925104817 47.1511691194773,10.8086813030092 47.1511164259763,10.8090962079181 47.1509588899525,10.8092465894766 47.1507954733237,10.809194160049 47.1506136557679,10.8088488995017 47.1505921019167,10.8084406048896 47.1506108294706,10.8078852499565 47.1507235627609,10.8076901957982 47.1509693582697)))
